id|gloss
09_0098|كتاب جواز تذكره طياره حقيبه_يد يوجد
09_0099|انا اب حادث
09_0100|انا اكل ليل وقت تسع
09_0101|انا زوج عمل كثير
09_0102|زوج عمل سوال اكل لوحه
09_0103|هو طفل رغبه لعب انواع كثير
09_0104|رغبه حذاء خوف
09_0105|انا رغبه تلفاز حاسب خوف
09_0106|هو رغبه دراجه
09_0107|زهره مطر رغبه
09_0108|استفهام هو جوع اكل هو
09_0109|هو يوجد سلطه اتقان
09_0110|استفهام هو تفاحه اتقان
09_0111|اخ جوع
09_0112|هو ام جوع
09_0113|الان تفاحه موزه يوجد لوحه
09_0114|هو مساعده
09_0115|شرطه استفهام منزل ام سوال
09_0116|تاريخ زوج هو ذهاب سينما
09_0117|معلم ذهاب مركز صم يوم الاربعاء
09_0118|شخص صم ذهاب مركز صم
09_0119|انا بيتزا سوال لوحه اكل
09_0120|هو رغبه حب اكل شوكولاته بسكوت حب هو
09_0121|انا سياره ركوب ذهاب لوحه بقاله شوكولاته
09_0122|بنت دراجه
09_0123|انا صديق دراجه ماضي
09_0124|شرطه دراجه_ناريه
09_0125|ولد صم هو سياره قدره
09_0126|مدرسه شخص سياره ذهاب وصل مركز سياره
09_0127|استفهام الحذاء مشاهده سوال
09_0128|هو قدره مشاهده نظاره
09_0129|لاب_توب حاسب مشاهده لاب_توب
09_0130|انا ذهاب سينما الان ليل
09_0131|اخ ذهاب اكل لوحه
09_0132|انا ذهاب لوحه شوكولاته بقاله انواع شراء
09_0133|زوج ذهاب لوحه بقاله
09_0134|دعوه نداء اكل رغبه تعداد
09_0135|الان برد ليل برد
09_0136|الان برد ماضي مركز صم
09_0137|انا شعور برد حافله داخل ليل الان
09_0138|شراء شاي شرب رغبه هو
09_0139|انا شراء شوكولاته
09_0140|ولد شخص شراء ماء
09_0141|انا غدا حاسب شراء
09_0142|الان خس ال خ س لوحه بقاله
09_0143|انا الان خلط اكل
09_0144|الان خلط لا
09_0145|وقت سوال حافله دخول
09_0146|وقت رئيس ذهاب وقت سوال
09_0147|رقم بسكوت مال تفاحه مال رقم
09_0148|زوج هو معرفه لغه اشاره
09_0149|هو صديق هو معرفه لغه اشاره
09_0150|بنت هو قراءه
09_0151|ولد قراءه
09_0152|صديق كتاب قراءه
09_0153|ام قراءه كل_يوم السبت
09_0154|اخ حب كتاب خوف هو
09_0155|انا حب شاي
09_0156|انا حب بقره اتقان
09_0157|طفل حب ثلج هو
09_0158|انا حب شوكولاته بقره
09_0159|هو حب شوكولاته بسكوت
09_0160|سلطه اتقان ممتاز
09_0161|موزه تفاحه اتقان ممتاز جيد
09_0162|انا صديق كتابه
09_0163|ممكن صديق قدره كتابه
09_0164|لعب هو ممتاز
09_0165|انا بحث تفاحه احمر
09_0166|هو رغبه قهوه شاي رغبه سوال
09_0167|هو بحث قهوه شاي
09_0168|انا بحث تفاحه احمر شوكولاته
09_0169|رئيس اتصال
09_0170|استفهام غدا صديق لقاء
09_0171|انا غدا صديق لقاء
09_0172|هو شرب هو
09_0173|انا شرب ماضي
09_0174|ولد شخص ماء هو
09_0175|نسيان دراجه
09_0176|انا جميع جوع
09_0177|حافله خوف هو
09_0178|سوال بيتزا
09_0179|نظاره غالي
09_0180|حذاء رخيص
09_0181|حاسب لاب_توب غالي
09_0182|شوكولاته صحه
09_0183|اب مستشفى منزل سبب حادث
09_0184|استئذان عصير تفاحه
09_0185|رغبه صوره قط صغير
09_0186|انا خوف ولاده قبل وقت
09_0187|انا ام ذهاب مستشفى سبب مرض
09_0188|انا نوم تقلب
09_0189|ابن زعل سبب كلب موت
09_0190|جد ماضي هو حزن سبب طير موت
09_0191|انا زعل سبب قط موت الان صباح
09_0192|انا ذهاب مزرعه شراء بيض موزه انواع
09_0193|وجوب استيقاظ وقت سبع كل_يوم
09_0194|انا صديق صم قدره ترجمه اشاره
09_0195|استئذان تذكره طياره عطاء
09_0196|ترجمه ذهاب مركز الثلاثاء مستمر
09_0197|انا حفيد رغبه سباحه بحر
09_0198|انا معرفه اخبار ترجمه مشاهده معرفه
09_0199|مشاهده شاشه قليل مشاهده اخبار
09_0200|انا غدا وقت اثنان عمل خلاص
09_0201|هو هاتف اتصال شرطه
09_0202|رغبه ساعه تخفيض طياره معاق
09_0203|انا اسم سياره اسم
09_0204|استفهام صدر خوف مسوول سوال سياره اسم
09_0205|هو وجوب شرب زياده
09_0206|كتاب صباح صيف مكتبه لوحه صباح صيف
09_0207|ولد سرق هاتف
09_0208|انا ولد هو هاتف اخذ اختفاء
09_0209|انت سوال ذهاب جري
09_0210|مستمر جري بحر
09_0211|سوال هو ماضي هو
09_0212|هو ماضي كوفي انتظار
09_0213|هو انا بحث هاتف بحث جواب
09_0214|هو رغبه اسبوع اخر راحه سعيد
09_0215|انا رغبه جواز سفر رغبه
09_0216|رغبه شكوى
09_0217|انا رغبه طبيب د
09_0218|د يوجد غدا يوجد
09_0219|مشكله سوال
09_0220|انا لا صحه سيئ
09_0221|انا استفراغ ثاني اسهال انا
09_0222|تاريخ سوال اسهال تاريخ فتح
09_0223|ثلاث قبل
09_0224|هو حمى هو
09_0225|نعم انا دوخه
09_0226|انا ماضي ثلاث اكل سوال
09_0227|انا رغبه وقت موعد صوره بطن رغبه
09_0228|هو تجنب بقره خضار انواع تجنب
09_0229|انا قدره دجاج سمكه
09_0230|تمام اريد اكل رز مكرونه قدره
09_0231|انا عمل لا_يوجد تامين لا_يوجد
09_0232|هو دفع مال سوال
09_0233|بنك اي_شي
09_0234|هو مقابله ملكيه مقابله محادثه
09_0235|اعاده عوده ثلاث عوده
09_0236|هو عوده مع هو
09_0237|ان_شاء_الله غدا دفع
09_0238|رغبه مستقبل سعيد
09_0239|مهم بطاقه هويه اخذ صوره
09_0240|ولد سرقه حقيبه_يد
09_0241|هو اختبار اخر شهاده
09_0242|هو رخصه رسمي واحد ثلاث
09_0243|بطاقه سوال اسابيع ثلاث
09_0244|جواز كتاب اتقان ممكن عشر_ايام
09_0245|وجوب دفع جواز سفر
09_0246|شكر
09_0247|شكر مساعده
09_0248|صباح خير
09_0249|صباح خير طاعه خدمه سوال
09_0250|صباح خير هو رغبه مساعده
09_0251|ولد صفه سوال
09_0252|ولد طويل نحيف شعر اصفر قصير
09_0253|انا بطن الم
09_0254|انا جواز تاريخ انتهاء
09_0255|سبب ولد شخص لبس سوال
09_0256|ولد لبس بنطال احمر حذاء ابيض
09_0257|سوال جواز تاريخ انتهاء تاريخ سوال
09_0258|سن خمس
09_0259|سوال ضياع حقيبه_يد
09_0260|ماضي مرض خطر
09_0261|هاتف هويه ضياع سوال
09_0262|هو بطن ت س م م
09_0263|انا هويه ضياع
09_0264|انا ممتاز اتقان
09_0265|وقت مسافه طياره خارج مسافه تاريخ سوال
09_0266|تاريخ سرقه تاريخ سوال
09_0267|ماضي
09_0268|تاريخ فتح مرض
09_0269|مرض ماضي صغير مرض
09_0270|دعوه انا رغبه مساعده
09_0271|انا دعوه طاعه مساعده
09_0272|دعوه اخبار حال جيد
09_0273|ليل خير
09_0274|مع_السلامه
09_0275|سوال ازعاج سوال
09_0276|هو دواء ماضي يوجد
09_0277|هو يوجد تحويل د
09_0278|انا نعم د بطن
09_0279|هو يوجد تامين
09_0280|نعم تامين
09_0281|هو رخصه سياره هو
09_0282|هو بطاقه صوره هويه هو
09_0283|ثاني صوره سوال جواز_سفر
09_0284|ولاده طفل اتقان
09_0285|ولاده ماضي تسع
09_0286|وجوب طلب صوره هويه
09_0287|سوال هو هاتف مشاهده سوال
09_0288|طاوله على
09_0289|استفهام سوال سرقه هاتف هو
09_0290|هو كتابه تفاصيل حال
09_0291|هو عضو مع السعوديه قصه
09_0292|نعم انا مع السعوديه قصه رمايه صم
09_0293|غدا شهاده تقديم
09_0294|سوال عمر سن
09_0295|انا تعليم ولد اخر شهاده
09_0296|انا رغبه لا ممتاز
09_0297|هو قلم يوجد
09_0298|هو كتابه تاريخ الان
09_0299|انا رغبه بطاقه سياره
09_0300|استفهام دواء قدره هو
09_0301|انا نوم ليل
09_0302|انا حب لون ابيض كره لون اسود
09_0303|انا رغبه شراء سوق لوحه
09_0304|انا اسم ا ح م د
09_0305|انا عمل ترجمه لغه اشاره
09_0306|انا قراءه كتاب
09_0307|انا مع اسره مع مشاهده كره_قدم مباراه
09_0308|انا رغبه ذهاب مستشفى سبب ابن مرض
09_0309|انا اب بيع تصوير
09_0310|اب انا لون حب لون ازرق ام لون حب سوال وردي
09_0311|انا حب اب
09_0312|انا حب بنت اخ
09_0313|انا حب صلاه
09_0314|انا حب اكل
09_0315|انا حب صديق
09_0316|انا اخ بنت جميل
09_0317|انا اخ زواج الثلاثاء قادم
09_0318|حقيبه_ظهر حقيبه_يد خفيف
09_0319|انا اخ سياره سرعه
09_0320|انا مساعده ام منزل
09_0321|انا مساعده فقير
09_0322|انا صديق مدرسه مع ثلاث بنت ولد خمس
09_0323|انا معرفه لغه اشاره
09_0324|انا وضوء صلاه
09_0325|انا حب كره_قدم صيد سمكه
09_0326|انا طاعه سوال معلم
09_0327|انا زياره اقارب مستمر
09_0328|انا عمل معلم مدرسه
09_0329|انا نار خلط صباح اكل
09_0330|انا حفظ مدرسه قراءه
09_0331|انا مدرسه جامعه
09_0332|انا معرفه قراءه مدرسه
09_0333|انا ذهاب مدرسه
09_0334|انا مشي منزل
09_0335|انا فوضى ترتيب غرفه نوم
09_0336|انا طاعه معلم بنت
09_0337|انا ذهاب مع اب صلاه الجمعه
09_0338|انا زوج مع كل_يوم مشي
09_0339|اب نوم سرير
09_0340|الاسبوع_الماضي جد موت رحمه الله
09_0341|الاسبوع_الماضي صديق جد موت
09_0342|الجمعه السبت اجازه
09_0343|شرطه قال ممنوع انتظار
09_0344|صيف نهايه ذهاب برد
09_0345|غني مساعده فقير
09_0346|ولد ذهاب مدرسه ابتسامه
09_0347|ولد دخل مدرسه خوف
09_0348|هو ابن بنت اول عمر سن سوال اسم سوال
09_0349|رقم عمر ابن ولد
09_0350|اب هو اسم سوال
09_0351|ام اب صم
09_0352|انا اخ موزه اكل صباح
09_0353|استيقاظ وقت ست صباح
09_0354|اسف فهم كلام لا انا
09_0355|انا اسم م ر ا د
09_0356|انا تنظيف_اسنان
09_0357|غسل_وجه
09_0358|غسل_يد
09_0359|بحر لون ازرق
09_0360|عضل رياضه فائده صحه
09_0361|منزل جدار لون ابيض
09_0362|مدرسه سهل
09_0363|مدرسه مشاهده فائده
09_0364|ولد شخص صعود جبل
09_0365|السبت ماضي انا تعب
09_0366|السلام_عليكم
09_0367|ولد بناء منزل جميل
09_0368|شباب شخص رغبه سباحه
09_0369|صلاه حلو
09_0370|د مساعده انسان
09_0371|اكل فائده مستشفى
09_0372|قلم لون ازرق
09_0373|لون قلم انا خاص
09_0374|مدرسه جميل
09_0375|ترجمه سريع ذكي
09_0376|نوم فندق ممتاز سعيد
09_0377|ولد هو كتابه
09_0378|ولد شخص لعب
09_0379|مع_السلامه
09_0380|ام نداء انا اخ
09_0381|انا فهم لغه اشاره قليل
09_0382|انا كره طفل بكاء
09_0383|انا سعيد سبب مشاهده
09_0384|انا عمر اثنان_ثلاثون سن
09_0385|هو حب قهوه كوفي
09_0386|هو شخص ذكي
09_0387|هو سوال منزل موقع سوال
09_0388|انا جد ماضي شراء مزرعه
09_0389|جد ماضي حب شاي اب انا حب قهوه
09_0390|مدرسه قصه يوجد طاوله هو
09_0391|استفهام سوال ابن جيد
09_0392|استفهام سوال شخص هو اسره جيد
09_0393|انا زوج لا_يوجد
09_0394|مع ذهاب
09_0395|استفهام هو اسم سوال
09_0396|هو عمل سوال
09_0397|انا صم
09_0398|استفهام هو صم
09_0399|استفهام هو زوج
09_0400|كل_يوم صباح مشي وقت اثنان
13_0001|سوال هو
13_0002|هو معلم لغه اشاره
13_0003|استفهام هو معلم هو
13_0004|هو معلم لا انا مدرسه
13_0005|هو سوال
13_0006|هو صديق مدرسه
13_0007|استفهام هو صديق مدرسه
13_0008|انا اسره رقم ثلاث اشخاص
13_0009|رقم عمر ابن بنت
13_0010|عمر اربع سن عمر
13_0011|عمر سن خمسون سن
13_0012|سوال بنت ابن
13_0013|عمر ابن خمسون سن
13_0014|معرفه هو لغه اشاره
13_0015|معرفه لغه اشاره
13_0016|هو معرفه ام لغه اشاره
13_0017|لا معرفه لغه اشاره
13_0018|ممكن هو قدره كتابه اسم هو
13_0019|انا كتابه
13_0020|استفهام تاريخ الان سوال
13_0021|الان واحد شهر عشر
13_0022|انا ذهاب مدرسه سبب كره_قدم
13_0023|انا قلب قدره
13_0024|هو رغبه شرب سوال
13_0025|انا رغبه شرب شاي
13_0026|هو رغبه اكل سوال
13_0027|انا رغبه اكل رز
13_0028|انا رغبه ذهاب مكتبه بعد صيف
13_0029|هو رغبه بعد صيف سوال
13_0030|انا رغبه ذهاب لوحه بقاله
13_0031|سبب رغبه شراء
13_0032|انا رغبه كوب شراء
13_0033|انا رغبه معرفه لغه اشاره
