id|gloss|text
03_0252|ولد طويل نحيف شعر اصفر قصير|كان الرجل طويل ونحيل وشعره اشقر قصير
03_0253|انا بطن الم|عندي الم في المعده
03_0254|انا جواز تاريخ انتهاء|جواز سفري منتهي الصلاحيه
03_0255|سبب ولد شخص لبس سوال|ماذا كان يرتدي الرجل
03_0256|ولد لبس بنطال احمر حذاء ابيض|الرجل يرتدي بنطال احمر و حذاء ابيض
03_0257|سوال جواز تاريخ انتهاء تاريخ سوال|ماهو تاريخ نهايه صلاحيه الجواز
03_0258|سن خمس|خمس سنوات
03_0259|سوال ضياع حقيبه_يد|كيف فقدت الحقيبه
03_0260|ماضي مرض خطر|اصبت بمرض خطير
03_0261|هاتف هويه ضياع سوال|كيف فقدت هاتفك و هويتك
03_0262|هو بطن ت س م م|لديك تسمم غذائي
03_0263|انا هويه ضياع|فقدت هويتي
03_0264|انا ممتاز اتقان|حالي ممتاز
03_0265|وقت مسافه طياره خارج مسافه تاريخ سوال|ما هي الفتره التي ستقضيها بالسفر الى الخارج
03_0266|تاريخ سرقه تاريخ سوال|متى حدثت السرقه
03_0267|ماضي|منذ زمن
03_0268|تاريخ فتح مرض|متى بدا المرض
03_0269|مرض ماضي صغير مرض|مرضت عندما كنت طفل
03_0270|دعوه انا رغبه مساعده|مرحبا انا بحاجه الى مساعده
03_0271|انا دعوه طاعه مساعده|مرحبا كيف يمكنني المساعده
03_0272|دعوه اخبار حال جيد|مرحبا ما اخبارك
03_0273|ليل خير|مساء الخير
03_0274|مع_السلامه|مع السلامه
03_0275|سوال ازعاج سوال|من يزعجك
03_0276|هو دواء ماضي يوجد|هل تناولت اي ادويه
03_0277|هو يوجد تحويل د|هل لديك تحويا من الطبيب
03_0278|انا نعم د بطن|نعم من طبيب الجهاز الهضمي
03_0279|هو يوجد تامين|هل لديك تامين
03_0280|نعم تامين|نعم لدي تامين
03_0281|هو رخصه سياره هو|هل لديك رخصه سياره
03_0282|هو بطاقه صوره هويه هو|هل عندك بطاقه هويتك
03_0283|ثاني صوره سوال جواز_سفر|و صوره جواز السفر
03_0284|ولاده طفل اتقان|ولد الطفل سليم
03_0285|ولاده ماضي تسع|ولد الطفل قبل الاوان
03_0286|وجوب طلب صوره هويه|يجب عليك احضار صوره من هويتك
03_0287|سوال هو هاتف مشاهده سوال|هل رايت الهاتف
03_0288|طاوله على|على الطاوله
03_0289|استفهام سوال سرقه هاتف هو|من الذي سرق الهاتف
03_0290|هو كتابه تفاصيل حال|اكتب الحدث بالتفصيل
03_0291|هو عضو مع السعوديه قصه|هل انت عضو في الفريق السعودي
03_0292|نعم انا مع السعوديه قصه رمايه صم|نعم انا في الفريق السعودي للرمايه للصم
03_0293|غدا شهاده تقديم|ساحضر الشهاده غدا
03_0294|سوال عمر سن|كم عمرك
03_0295|انا تعليم ولد اخر شهاده|انا ادرس وابني لديه شهاده
03_0296|انا رغبه لا ممتاز|لا احتاج شيء
03_0297|هو قلم يوجد|هل لديك قلم
03_0298|هو كتابه تاريخ الان|اكتب تاريخ اليوم
03_0299|انا رغبه بطاقه سياره|اريد الحصول على رخصه قياده
03_0300|استفهام دواء قدره هو|هل تناولت الدواء
03_0301|انا نوم ليل|انام ليلا
03_0302|انا حب لون ابيض كره لون اسود|احب اللون الابيض واكره اللون الاسود
03_0303|انا رغبه شراء سوق لوحه|اريد ان اشتري اغراض منزلي من السوبرماركت
03_0304|انا اسم ا ح م د|اسمي احمد
03_0305|انا عمل ترجمه لغه اشاره|انا اعمل مترجم لغه اشاره
03_0306|انا قراءه كتاب|انا اقرا الكتاب
03_0307|انا مع اسره مع مشاهده كره_قدم مباراه|انا واسرتي ذهبنا لمشاهده مباراه كره قدم
03_0308|انا رغبه ذهاب مستشفى سبب ابن مرض|اريد الذهاب للمستشفى بسبب ابني مريض
03_0309|انا اب بيع تصوير|ابي باع الكاميرا
03_0310|اب انا لون حب لون ازرق ام لون حب سوال وردي|ابي يحب اللون الازرق وامي تحب اللون الوردي
03_0311|انا حب اب|احب ابي
03_0312|انا حب بنت اخ|احب اختي
03_0313|انا حب صلاه|احب صلاه
03_0314|انا حب اكل|احب الطعام
03_0315|انا حب صديق|احب زميلي
03_0316|انا اخ بنت جميل|اختي جميله
03_0317|انا اخ زواج الثلاثاء قادم|اخي سيتزوج يوم الثلاثاء القادم
03_0318|حقيبه_ظهر حقيبه_يد خفيف|الحقيبه خفيفه
03_0319|انا اخ سياره سرعه|اخي يقود السياره بسرعه
03_0320|انا مساعده ام منزل|اساعد امي في المنزل
03_0321|انا مساعده فقير|اساعد الفقراء
03_0322|انا صديق مدرسه مع ثلاث بنت ولد خمس|اصدقائي في المدرسه ثلاث بنات و خمس اولاد
03_0323|انا معرفه لغه اشاره|انا اتعلم لغه الاشاره
03_0324|انا وضوء صلاه|انا اتوضا للصلاه
03_0325|انا حب كره_قدم صيد سمكه|انا احب كره القدم وصيد السمك
03_0326|انا طاعه سوال معلم|انا احترم المعلم
03_0327|انا زياره اقارب مستمر|انا ازور اقاربي دائما
03_0328|انا عمل معلم مدرسه|انا اعمل معلم مدرسه
03_0329|انا نار خلط صباح اكل|انا اجهز الفطور
03_0330|انا حفظ مدرسه قراءه|انا احفظ الدرس
03_0331|انا مدرسه جامعه|انا ادرس في الجامعه
03_0332|انا معرفه قراءه مدرسه|انا اذاكر دروسي
03_0333|انا ذهاب مدرسه|انا اذهب للمدرسه
03_0334|انا مشي منزل|انا اذهب للمنزل
03_0335|انا فوضى ترتيب غرفه نوم|انا ارتب غرفتي
03_0336|انا طاعه معلم بنت|انا استمع للمعلمه
03_0337|انا ذهاب مع اب صلاه الجمعه|انا ذاهب مع والدي الي صلاه الجمعه
03_0338|انا زوج مع كل_يوم مشي|انا وزوجتي نمشي يوميا
03_0339|اب نوم سرير|ابي ينام على السرير
03_0340|الاسبوع_الماضي جد موت رحمه الله|الاسبوع الماضي جدي مات رحمه الله
03_0341|الاسبوع_الماضي صديق جد موت|الاسبوع الماضي صديقي جده مات
03_0342|الجمعه السبت اجازه|الجمعه و السبت عطله
03_0343|شرطه قال ممنوع انتظار|الشرطي قال ممنوع الانتظار
03_0344|صيف نهايه ذهاب برد|الصيف انتهى و جاء الشتاء
03_0345|غني مساعده فقير|الغني يساعد الفقير
03_0346|ولد ذهاب مدرسه ابتسامه|الولد يخرج من المدرسه سعيد
03_0347|ولد دخل مدرسه خوف|الولد يدخل المدرسه خائف
03_0348|هو ابن بنت اول عمر سن سوال اسم سوال|ابنتك الاولى كم عمرها و ما اسمها
03_0349|رقم عمر ابن ولد|كم عمر ابنك
03_0350|اب هو اسم سوال|ابوك ما اسمه
03_0351|ام اب صم|ابي و امي من الصم
03_0352|انا اخ موزه اكل صباح|اخي ياكل الموز صباحا
03_0353|استيقاظ وقت ست صباح|استيقظ الساعه السادسه فجرا
03_0354|اسف فهم كلام لا انا|اسف لا افهم ما تقول
03_0355|انا اسم م ر ا د|اسمي مراد
03_0356|انا تنظيف_اسنان|اغسل اسناني
03_0357|غسل_وجه|اغسل وجهي
03_0358|غسل_يد|اغسل يدي
03_0359|بحر لون ازرق|البحر ازرق
03_0360|عضل رياضه فائده صحه|البروتين مفيد للجسم
03_0361|منزل جدار لون ابيض|الجدار ابيض
03_0362|مدرسه سهل|الدرس سهل
03_0363|مدرسه مشاهده فائده|الدرس مفيد
03_0364|ولد شخص صعود جبل|الرجل يصعد الجبل
03_0365|السبت ماضي انا تعب|السبت الماضي كنت متعب
03_0366|السلام_عليكم|السلام عليكم
03_0367|ولد بناء منزل جميل|الشاب يبني بيت جميل
03_0368|شباب شخص رغبه سباحه|الشاب يحب السباحه
03_0369|صلاه حلو|الصلاه جميله
03_0370|د مساعده انسان|الطبيب يساعد الناس
03_0371|اكل فائده مستشفى|الطعام صحي
03_0372|قلم لون ازرق|القلم ازرق
03_0373|لون قلم انا خاص|القلم هذا لي
03_0374|مدرسه جميل|الكتاب رائع
03_0375|ترجمه سريع ذكي|المترجم سريع وذكي
03_0376|نوم فندق ممتاز سعيد|النوم بالفندق مريح
03_0377|ولد هو كتابه|الولد يكتب الدرس
03_0378|ولد شخص لعب|الولد يلعب
03_0379|مع_السلامه|الى اللقاء
03_0380|ام نداء انا اخ|امي تنادي اخي
03_0381|انا فهم لغه اشاره قليل|انا افهم لغه الاشاره قليلا
03_0382|انا كره طفل بكاء|انا اكره بكاء الطفل
03_0383|انا سعيد سبب مشاهده|انا سعيد برويتك
03_0384|انا عمر اثنان_ثلاثون سن|انا عمري ٣٢ سنه
03_0385|هو حب قهوه كوفي|انت تحب القهوه
03_0386|هو شخص ذكي|انت شخص ذكي
03_0387|هو سوال منزل موقع سوال|ما هو عنوان منزلك
03_0388|انا جد ماضي شراء مزرعه|جدي اشترى مزرعه
03_0389|جد ماضي حب شاي اب انا حب قهوه|جدي يحب الشاي و ابي يحب القهوه
03_0390|مدرسه قصه يوجد طاوله هو|كتاب القصه على الطاوله
03_0391|استفهام سوال ابن جيد|كيف حال ابنك
03_0392|استفهام سوال شخص هو اسره جيد|كيف حال اسرتك
03_0393|انا زوج لا_يوجد|انا لست متزوج
03_0394|مع ذهاب|نذهب معا
03_0395|استفهام هو اسم سوال|ما هو اسمك
03_0396|هو عمل سوال|ماذا تعمل
03_0397|انا صم|انا اصم
03_0398|استفهام هو صم|هل انت اصم
03_0399|استفهام هو زوج|هل انت متزوج
03_0400|كل_يوم صباح مشي وقت اثنان|يوميا في الصباح امشي لمده ساعتين
03_0401|انا رغبه اكل مكرونه|اريد ان اكل المكرونه
03_0402|انا رغبه شراء بيض رز|اريد شراء البيض و الرز
03_0403|انا رغبه ذهاب بحر|اريد ان اذهب الى البحر
03_0404|هو بنت شخص حذاء اسود فستان لون وردي|البنت ترتدي حذاء اسود و فستان وردي
03_0405|صيف ذهاب صيد سمكه|في الصيف اذهب لصيد السمك
03_0406|انا اخ حب لون احمر|اخي يحب اللون الاحمر
03_0407|سرير خفيف سعيد|السرير مريح
03_0408|كلب خلف منزل|الكلب خلف الحائط
